,Air Fry,Convection,Griddle,Self Clean,Smart enabled,Steam Clean,WiFi
5208,0,0,1,1,0,0,0
5209,1,1,0,0,1,1,0
5210,0,1,1,1,0,1,1
5211,0,1,0,1,1,1,0
5212,1,1,1,0,0,0,1
5213,0,0,0,1,0,0,1
5214,0,1,0,0,0,1,0
5215,1,1,1,1,0,1,1
5216,0,1,1,1,1,1,1
5217,1,0,0,1,1,1,1
5218,1,1,1,0,0,1,1
5219,0,1,0,0,0,0,1
5220,1,0,1,0,1,0,0
5221,1,0,0,1,1,1,1
5222,0,0,0,1,0,1,1
5223,1,1,1,0,0,0,0
5224,0,1,1,0,0,1,0
5225,0,1,0,0,0,1,1
5226,0,1,1,0,0,1,1
5227,1,0,0,0,1,1,1
5228,0,1,0,0,0,1,0
5229,0,1,0,0,0,0,0
5230,0,1,0,0,0,1,0
5231,1,0,0,1,1,0,1
5232,0,0,0,0,0,1,1
5233,1,1,1,1,1,1,1
5234,1,1,0,0,0,0,0
5235,0,0,0,1,0,1,0
5236,1,1,1,1,0,1,0
5237,1,1,1,0,0,0,0
5238,0,0,1,0,0,1,1
5239,0,1,0,1,0,0,0
5240,1,1,1,1,1,1,1
5241,0,1,0,0,0,1,1
5242,0,1,0,0,0,1,0
5243,0,0,0,1,0,0,1
5244,1,1,1,0,1,1,1
5245,0,1,0,0,1,0,0
5246,0,1,1,1,1,0,1
5247,1,0,0,1,0,0,0
5248,0,1,0,1,0,0,1
5249,0,1,1,1,1,1,0
5250,0,0,1,0,0,1,0
5251,1,1,1,1,1,1,1
5252,0,0,0,1,0,0,0
5253,0,1,0,1,1,0,1
5254,0,0,0,1,0,1,0
5255,0,0,0,1,0,0,1
5256,1,1,1,0,1,0,0
5257,1,0,0,0,1,0,1
5258,1,0,0,1,1,1,1
5259,0,0,1,0,1,0,1
5260,0,0,1,1,1,1,0
5261,1,1,1,1,0,1,0
5262,1,0,0,1,0,0,0
5263,1,0,1,0,0,1,1
5264,1,0,0,1,0,1,0
5265,0,0,1,1,1,0,1
5266,1,0,0,1,0,0,1
5267,1,1,1,1,1,1,1
5268,1,1,1,0,0,1,0
5269,1,0,1,0,0,1,0
5270,1,1,0,1,0,0,0
5271,1,0,0,1,1,0,0
5272,1,1,0,0,0,0,0
5273,1,1,1,0,1,1,0
5274,0,0,1,0,1,0,1
5275,1,1,0,0,0,1,1
5276,1,1,0,0,0,1,0
5277,0,0,0,1,1,0,0
5278,1,1,0,0,1,1,0
5279,0,1,1,0,1,0,1
5280,0,0,1,0,0,0,0
5281,1,1,0,0,0,0,0
5282,1,0,1,1,1,0,1
5283,1,1,1,0,1,0,0
5284,0,0,1,0,1,1,0
5285,0,0,0,1,1,1,0
5286,0,1,0,0,0,1,0
5287,0,1,1,1,0,1,0
5288,0,0,0,1,1,0,1
5289,0,1,0,1,0,0,1
5290,0,0,1,1,0,1,1
5291,1,1,1,1,1,1,0
5292,0,0,0,1,1,0,0
5293,1,1,0,0,0,0,1
5294,1,1,1,1,0,0,0
5295,1,1,1,1,1,1,1
5296,0,0,1,1,1,1,0
5297,0,0,0,1,0,1,1
5298,0,1,0,0,0,0,1
5299,0,1,1,1,1,1,0
5300,0,1,1,0,0,1,1
5301,0,0,1,0,1,0,0
5302,1,1,1,1,1,1,0
5303,0,1,1,1,1,0,0
5304,0,0,1,0,1,1,1
5305,1,0,0,0,0,1,1
5306,1,0,1,0,0,0,1
5307,1,0,0,1,0,0,1
5308,0,0,0,1,0,1,1
5309,0,1,0,0,0,1,1
5310,0,0,1,0,1,0,1
5311,0,0,0,1,1,0,0
5312,1,0,0,0,0,0,1
5313,1,0,0,1,0,1,1
5314,1,0,1,0,0,0,0
5315,0,1,0,1,0,1,0
5316,1,0,0,1,1,0,1
5317,0,0,0,1,1,1,1
5318,1,1,1,1,1,1,0
5319,1,1,1,1,0,1,1
5320,0,0,0,0,0,0,1
5321,0,0,1,1,1,1,0
5322,1,1,1,0,1,1,1
5323,1,0,1,0,0,1,0
5324,0,0,1,0,1,1,0
5325,0,1,0,1,0,0,0
5326,0,0,1,1,1,1,0
5327,1,0,0,1,1,0,0
5328,1,0,0,1,0,0,0
5329,0,1,1,0,0,1,0
5330,0,0,1,1,0,0,0
5331,0,1,0,1,1,0,1
5332,0,1,0,0,1,0,1
5333,0,1,1,0,0,0,0
5334,0,0,1,1,0,1,1
5335,1,1,1,0,1,1,1
5336,1,0,0,0,1,1,0
5337,1,1,0,0,0,0,1
5338,0,1,1,0,1,1,0
5339,0,1,0,1,0,1,0
5340,1,0,1,0,0,0,1
5341,0,1,1,1,0,0,0
5342,0,0,0,1,0,1,0
5343,0,1,1,1,0,0,0
5344,1,0,1,1,1,0,1
5345,1,1,0,1,0,0,1
5346,0,0,0,1,0,0,1
5347,0,0,0,1,1,1,1
5348,1,1,0,1,0,0,0
5349,1,1,0,1,0,0,1
5350,1,0,1,0,1,1,0
5351,0,1,1,0,0,1,0
5352,0,1,0,1,0,1,0
5353,1,0,0,0,0,1,0
5354,0,0,1,1,1,0,0
5355,0,1,0,0,0,0,1
5356,1,0,0,0,1,0,1
5357,0,1,0,1,1,0,0
5358,1,0,1,1,0,1,1
5359,1,0,1,1,0,1,1
5360,0,1,0,0,1,0,1
5361,0,0,1,0,0,0,0
5362,0,1,1,1,1,1,1
5363,0,1,1,1,0,0,1
5364,1,1,0,0,0,0,1
5365,0,1,1,1,0,0,1
5366,0,1,0,1,0,1,1
5367,1,0,0,1,1,0,0
5368,1,0,1,0,1,1,0
5369,1,1,1,1,1,0,0
5370,1,1,1,1,1,0,0
5371,0,0,1,1,1,1,0
5372,1,1,1,1,1,1,1
5373,1,1,1,0,1,0,1
5374,1,1,1,0,1,1,0
5375,0,1,0,0,0,1,1
5376,1,0,0,1,1,0,0
5377,1,1,1,0,1,0,0
5378,1,0,1,1,0,0,0
5379,0,1,0,0,1,1,1
5380,0,0,1,0,0,0,1
5381,0,1,0,1,0,0,0
5382,0,0,0,0,1,1,1
5383,0,0,0,1,0,1,0
5384,1,0,1,1,0,1,0
5385,0,0,0,1,0,0,0
5386,1,0,0,1,0,1,0
5387,1,1,0,0,0,0,0
5388,1,1,0,0,1,0,0
5389,1,1,1,1,1,1,1
5390,1,1,1,1,0,1,1
5391,0,1,0,0,1,0,0
5392,1,0,1,0,0,0,1
5393,0,1,1,0,1,1,0
5394,0,0,1,0,0,1,0
5395,0,0,1,1,1,0,1
5396,1,1,0,0,1,0,0
5397,0,0,1,1,1,1,1
5398,1,1,1,1,1,0,1
5399,0,0,0,0,0,1,1
5400,0,1,1,0,0,0,0
5401,0,1,0,0,1,0,0
5402,1,0,1,0,0,1,0
5403,1,1,0,1,0,0,1
5404,0,1,1,0,1,0,0
5405,1,1,1,1,1,1,1
5406,1,1,1,1,0,1,0
5407,0,1,0,0,0,1,0
5408,0,1,1,1,1,1,1
5409,0,1,0,1,1,1,1
5410,1,1,1,1,0,1,1
5411,1,0,0,0,1,0,0
5412,1,0,1,0,1,0,1
5413,1,0,1,0,0,0,0
5414,1,0,1,0,1,1,1
5415,0,0,1,1,0,0,0
5416,1,0,0,0,0,1,0
5417,0,1,1,0,1,0,0
5418,0,0,1,1,0,1,1
5419,0,1,1,1,1,1,1
5420,0,1,0,0,1,0,1
5421,1,0,1,1,1,0,0
5422,1,0,0,0,0,0,1
5423,1,0,0,1,1,1,1
5424,1,1,0,1,0,1,1
5425,0,0,0,1,0,0,1
5426,1,1,1,1,1,0,1
5427,1,1,0,1,0,1,1
5428,0,0,0,1,0,1,0
5429,1,0,1,0,1,0,1
5430,1,1,0,0,0,1,0
5431,0,0,1,1,1,1,0
5432,0,0,0,0,1,0,0
5433,0,0,0,0,1,1,0
5434,0,0,0,1,1,1,1
5435,1,1,1,0,0,0,1
5436,1,1,1,0,1,0,0
5437,0,0,0,1,1,1,0
5438,1,1,1,1,0,0,1
5439,0,0,1,0,0,1,1
5440,0,1,0,0,1,0,0
5441,0,1,1,1,1,1,1
5442,0,1,0,1,0,0,1
5443,1,0,0,0,0,1,0
5444,1,0,0,1,0,0,0
5445,0,0,0,1,0,0,1
5446,1,1,1,1,1,1,1
5447,0,1,1,1,0,1,0
5448,1,0,0,0,1,0,1
5449,1,1,1,1,0,1,1
5450,1,1,1,0,1,0,0
5451,0,0,0,0,1,1,1
5452,0,1,1,0,0,1,0
5453,0,1,1,1,1,1,1
5454,1,0,1,1,1,1,0
5455,0,0,1,1,0,0,0
5456,0,0,1,0,0,1,0
5457,0,1,0,0,1,1,1
5458,1,1,1,1,1,0,0
5459,0,1,0,0,1,0,0
5460,1,1,0,1,1,1,0
5461,1,0,1,1,0,0,1
5462,0,0,1,1,0,0,0
5463,0,1,1,1,1,1,0
5464,0,1,1,1,1,1,1
5465,1,1,1,0,1,1,0
5466,0,1,0,1,0,0,0
5467,0,0,1,0,0,1,0
5468,0,1,1,0,0,0,1
5469,1,1,0,0,1,1,0
5470,1,0,1,1,0,0,0
5471,1,0,1,0,1,1,1
5472,0,0,1,1,1,1,1
5473,0,0,1,1,0,1,0
5474,0,0,0,1,1,0,0
5475,1,0,0,1,1,1,0
5476,0,1,0,1,0,1,0
5477,0,0,1,1,1,1,0
5478,1,0,0,1,1,1,0
5479,0,1,0,0,1,0,0
5480,0,0,1,0,1,0,0
5481,0,1,0,0,0,1,0
5482,0,1,1,1,1,1,1
5483,0,0,0,0,0,1,1
5484,1,0,0,0,0,0,0
5485,1,1,0,0,0,0,1
5486,1,0,0,1,0,0,1
5487,0,0,0,1,0,0,0
5488,1,1,0,1,1,1,1
5489,0,1,0,0,1,0,0
5490,1,0,0,1,1,1,1
5491,1,0,0,1,1,1,0
5492,0,0,1,0,1,1,1
5493,0,0,1,1,0,0,0
5494,0,0,0,1,1,1,1
5495,1,0,1,0,0,1,1
5496,0,0,0,1,1,0,0
5497,0,0,0,1,1,1,1
5498,0,1,1,1,0,1,1
5499,1,1,1,0,0,0,1
5500,0,1,1,1,0,0,0
5501,1,0,1,0,0,1,1
5502,1,1,0,1,1,0,1
5503,1,0,0,0,1,1,1
5504,1,1,0,1,0,1,1
5505,0,1,0,0,0,1,0
5506,0,1,0,0,1,0,0
5507,1,0,0,1,0,0,0
5508,0,0,1,0,0,0,1
5509,0,1,0,1,0,1,0
5510,0,0,0,1,0,0,1
5511,1,0,0,0,1,0,1
5512,1,0,1,0,1,1,0
5513,1,0,0,0,0,0,0
5514,0,1,1,1,0,0,0
5515,0,0,1,0,1,1,0
5516,1,1,0,0,0,1,0
5517,0,1,1,0,0,1,1
5518,1,1,0,1,1,1,0
5519,1,0,1,1,0,1,1
5520,0,1,1,1,1,0,0
5521,1,1,1,1,1,0,1
5522,0,0,1,0,1,1,1
5523,0,0,0,0,1,1,0
5524,0,1,0,1,1,0,0
5525,0,0,0,0,1,1,1
5526,0,1,0,0,0,1,1
5527,0,0,0,0,0,1,0
5528,1,1,1,1,1,1,1
5529,0,1,0,0,1,0,0
5530,1,1,1,0,1,0,1
5531,1,1,0,0,1,1,0
5532,1,0,0,0,0,0,0
5533,0,0,0,0,1,0,1
5534,1,0,0,0,0,1,0
5535,1,1,1,1,1,1,1
5536,1,1,1,0,0,0,1
5537,0,0,0,0,0,1,1
5538,0,1,0,0,1,1,0
5539,0,0,0,1,0,1,0
5540,1,1,1,0,1,1,1
5541,1,0,0,0,1,0,0
5542,0,0,1,0,0,1,0
5543,0,0,0,1,1,0,1
5544,1,1,0,0,0,1,1
5545,1,0,0,0,0,1,0
5546,0,1,0,1,1,0,0
5547,1,0,1,0,1,0,0
5548,0,0,0,0,0,1,0
5549,1,0,1,1,1,0,1
5550,1,1,1,0,1,0,1
5551,0,0,1,0,1,0,0
5552,0,1,0,1,1,1,1
5553,1,0,0,0,1,1,0
5554,1,1,0,0,1,1,0
5555,0,0,0,0,0,1,0
5556,1,0,1,0,1,1,0
5557,0,1,1,0,1,0,0
5558,1,0,0,1,0,0,0
5559,0,0,1,1,0,0,1
5560,1,1,0,1,0,0,1
5561,0,0,1,0,1,1,1
5562,1,0,1,1,1,0,0
5563,1,0,1,0,0,1,1
5564,1,1,1,1,0,1,1
5565,1,1,1,1,1,1,1
5566,1,0,1,0,0,1,0
5567,1,1,0,1,1,1,0
5568,1,0,1,1,0,0,0
5569,1,1,1,1,1,1,1
5570,0,0,0,1,0,1,0
5571,1,0,0,0,1,0,1
5572,1,0,1,1,0,1,1
5573,1,1,1,1,1,1,0
5574,1,1,1,1,1,1,1
5575,0,1,1,1,0,1,1
5576,1,0,0,1,1,1,0
5577,0,1,0,0,0,1,0
5578,1,1,1,1,1,1,0
5579,1,1,1,1,1,1,1
5580,0,1,0,1,0,0,0
5581,1,1,0,0,1,1,1
5582,0,1,0,0,1,1,1
5583,1,0,1,1,1,1,0
5584,1,1,0,1,1,0,1
5585,1,1,1,0,1,1,0
5586,1,0,0,0,0,1,0
5587,0,1,1,1,0,1,1
5588,1,1,1,0,1,1,0
5589,0,0,0,1,0,0,0
5590,0,0,1,1,0,1,0
5591,0,1,0,0,0,0,1
5592,0,1,0,1,0,1,0
5593,1,0,1,1,1,0,1
5594,1,1,0,0,1,1,1
5595,1,0,1,1,1,0,1
5596,0,0,1,1,0,0,0
5597,0,1,0,1,1,1,0
5598,0,1,0,1,0,0,0
5599,1,1,1,0,1,1,1
5600,0,1,0,1,0,1,1
5601,1,1,1,1,1,0,1
5602,1,1,0,0,1,1,1
5603,0,1,1,0,0,1,0
5604,1,0,0,1,0,0,0
5605,1,0,0,0,0,1,1
5606,0,1,0,0,1,1,1
5607,1,1,0,1,1,0,0
5608,1,0,0,1,0,1,1
5609,1,1,1,0,1,0,1
5610,1,1,1,1,1,1,1
5611,0,0,1,1,0,1,1
5612,1,1,1,1,0,0,1
5613,1,0,0,1,1,0,1
5614,1,1,1,1,0,1,1
5615,1,0,0,0,1,0,0
5616,1,0,1,0,0,0,1
5617,0,0,1,1,1,1,1
5618,1,0,0,0,1,1,1
5619,0,0,0,0,1,1,1
5620,1,1,1,1,1,0,0
5621,0,0,1,0,0,0,1
5622,0,0,1,0,0,1,1
5623,0,1,1,1,1,1,0
5624,1,1,1,1,1,1,1
5625,0,1,1,1,0,1,0
5626,0,1,0,0,0,1,0
5627,1,0,1,1,1,0,0
5628,0,0,0,1,0,1,0
5629,1,1,1,1,1,0,1
5630,1,0,0,1,1,1,1
5631,1,0,1,1,1,0,0
5632,1,1,1,1,1,0,0
5633,0,0,1,0,1,1,1
5634,0,0,0,1,1,1,1
5635,1,1,0,1,1,0,1
5636,0,0,1,0,0,0,1
5637,0,0,1,1,1,0,0
5638,0,1,0,0,1,1,1
5639,0,1,1,0,1,1,1
5640,0,1,1,1,1,1,1
5641,0,1,0,0,0,0,1
5642,1,1,1,1,0,0,0
5643,1,1,0,1,1,0,0
5644,0,1,0,1,1,1,1
5645,0,1,0,0,1,0,0
5646,0,1,1,1,0,0,1
5647,0,0,0,1,0,0,0
5648,0,0,0,0,0,0,1
5649,1,1,1,1,1,0,1
5650,1,0,0,0,1,1,1
5651,0,1,1,1,0,0,1
5652,1,1,1,1,1,1,1
5653,0,0,0,1,1,0,0
5654,1,0,1,1,0,1,1
5655,1,1,1,1,1,1,0
5656,1,0,0,0,0,1,0
5657,1,1,1,1,1,1,1
5658,1,1,1,1,1,1,1
5659,0,1,1,1,1,0,1
5660,0,1,1,0,1,1,1
5661,0,0,0,0,1,1,1
5662,1,1,1,1,1,1,1
5663,0,1,1,1,0,0,0
5664,1,1,1,1,1,1,1
5665,0,1,1,0,1,1,0
5666,1,0,0,0,1,0,0
5667,0,0,0,1,0,0,0
5668,1,1,0,0,1,1,1
5669,1,1,0,1,1,0,1
5670,0,0,0,0,1,1,0
5671,0,1,1,0,0,1,1
5672,0,0,1,0,0,0,0
5673,0,1,0,1,1,1,1
5674,1,1,1,0,0,1,1
5675,0,1,0,0,1,1,1
5676,1,1,0,0,1,1,0
5677,1,0,1,0,0,1,1
5678,1,1,1,0,0,0,1
5679,0,0,1,0,1,0,0
5680,1,1,0,1,0,0,1
5681,1,1,1,0,0,1,1
5682,1,1,1,0,0,1,0
5683,1,0,1,0,0,1,0
5684,1,1,1,1,1,1,1
5685,1,1,1,1,1,1,1
5686,0,1,0,0,0,1,0
5687,1,0,0,1,0,0,1
5688,0,1,1,1,1,0,1
5689,0,0,1,0,0,0,1
5690,1,1,0,1,1,0,1
5691,1,1,1,0,1,1,0
5692,1,0,1,1,1,1,0
5693,1,1,1,0,1,1,1
5694,1,0,1,1,0,1,0
5695,1,0,0,1,0,1,0
5696,1,1,1,1,1,1,1
5697,0,1,0,1,1,1,1
5698,0,1,1,1,0,1,1
5699,0,1,1,0,1,0,1
5700,0,1,1,1,0,0,1
5701,1,1,1,0,1,0,1
5702,0,0,0,1,1,0,1
5703,1,1,0,0,0,1,1
5704,0,0,0,0,1,0,1
5705,1,1,1,1,1,1,1
5706,1,1,0,1,1,1,1
5707,0,1,0,0,0,1,0
5708,0,0,1,1,0,0,1
5709,1,0,1,0,0,0,1
5710,1,0,0,0,1,1,0
5711,1,0,0,0,1,0,0
5712,1,1,0,1,1,1,1
5713,1,1,1,1,1,1,1
5714,1,0,1,0,0,0,1
5715,1,1,1,1,1,1,1
5716,0,0,0,0,1,1,1
5717,1,1,1,0,1,0,1
5718,1,1,1,1,1,1,1
5719,1,0,1,0,0,1,0
5720,0,1,0,0,0,1,0
5721,1,0,1,1,0,1,1
5722,1,1,1,0,0,1,0
5723,0,1,0,0,1,1,0
5724,1,0,1,0,0,0,0
5725,1,1,1,0,1,0,0
5726,1,1,1,1,1,1,1
5727,1,0,0,1,0,1,1
5728,1,1,1,0,0,1,1
5729,0,0,1,0,0,1,0
5730,0,1,1,0,1,1,0
5731,0,0,0,0,1,0,1
5732,1,0,1,1,1,1,0
5733,1,1,1,1,1,1,0
5734,1,0,0,0,0,0,1
5735,0,0,0,0,1,1,1
5736,1,1,1,1,1,1,1
5737,0,1,0,1,1,0,0
5738,0,0,0,0,1,1,1
5739,1,1,1,1,1,1,1
5740,0,1,0,1,0,0,1
5741,0,0,0,0,1,0,1
5742,0,0,0,1,0,1,1
5743,0,1,1,1,1,0,0
5744,1,1,1,1,0,1,1
5745,0,0,0,0,1,1,0
5746,1,0,1,0,1,1,1
5747,1,0,0,0,1,0,0
5748,0,0,1,0,0,1,0
5749,0,1,0,0,1,0,0
5750,1,1,0,1,0,1,1
5751,1,0,0,1,0,1,0
5752,1,0,1,0,0,0,0
5753,1,0,0,0,1,0,0
5754,0,1,0,0,1,1,1
5755,0,0,0,0,1,0,1
5756,1,0,0,1,0,0,0
5757,0,1,0,0,1,0,0
5758,0,0,1,0,0,1,0
5759,0,0,1,0,1,1,0
5760,0,1,1,0,1,1,1
5761,0,1,0,0,0,1,0
5762,1,1,1,1,1,1,1
5763,1,1,0,1,0,1,1
5764,0,0,0,1,0,0,1
5765,0,1,1,1,1,1,0
5766,0,0,0,0,1,1,1
5767,1,1,1,1,1,1,1
5768,1,0,0,1,1,1,0
5769,1,1,0,1,1,1,0
5770,1,0,1,1,1,1,1
5771,0,0,1,0,1,1,1
5772,0,1,0,1,0,1,1
5773,1,1,1,1,0,0,1
5774,0,0,0,1,1,1,0
5775,1,1,1,1,0,0,1
5776,0,1,1,1,1,0,1
5777,1,1,0,1,0,0,0
5778,0,0,0,0,1,0,0
5779,1,0,0,0,0,0,0
5780,1,1,1,1,1,1,1
5781,1,1,0,0,0,0,0
5782,1,0,1,1,1,1,0
5783,0,0,1,0,1,1,1
5784,0,1,1,0,1,1,1
5785,0,1,0,1,0,1,1
5786,1,0,0,0,0,0,1
5787,0,0,0,0,1,1,1
5788,1,0,1,0,1,0,1
5789,0,1,0,0,0,0,0
5790,0,1,1,1,1,0,1
5791,0,1,1,0,0,1,1
5792,1,1,1,0,0,0,0
5793,0,0,0,0,1,0,1
5794,0,1,1,0,0,1,1
5795,0,1,1,0,0,1,0
5796,1,0,1,0,1,1,1
5797,0,0,1,1,0,0,1
5798,1,0,1,1,0,1,0
5799,1,0,1,0,1,0,1
5800,0,0,0,1,0,0,1
5801,1,1,1,0,1,1,1
5802,1,1,1,1,1,1,1
5803,0,1,1,1,1,1,0
5804,1,1,0,1,0,1,0
5805,0,1,0,0,0,0,0
5806,0,1,0,0,1,0,1
5807,0,1,0,0,0,1,0
5808,0,1,0,0,1,0,0
5809,0,0,1,0,1,0,1
5810,1,1,1,0,0,1,1
5811,1,0,0,0,0,1,0
5812,1,0,1,1,0,1,0
5813,0,1,0,1,0,1,1
5814,1,1,1,0,1,0,1
5815,1,1,1,0,0,0,1
5816,1,1,1,0,1,0,0
5817,1,1,1,1,1,1,1
5818,0,1,1,0,1,1,1
5819,0,1,1,1,0,0,0
5820,0,1,1,0,0,0,1
5821,1,0,1,1,0,0,0
5822,1,0,0,1,1,1,1
5823,1,1,0,0,1,1,1
5824,1,1,1,1,1,1,1
5825,0,0,0,0,0,0,1
5826,0,1,0,0,0,1,0
5827,0,0,0,0,0,1,0
5828,1,1,0,1,0,1,0
5829,1,0,1,0,0,1,0
5830,0,0,0,0,0,0,1
5831,1,0,0,0,0,1,1
5832,1,1,0,0,1,1,1
5833,1,1,0,1,0,0,0
5834,0,0,0,1,0,0,0
5835,0,0,1,1,0,1,1
5836,1,1,0,1,0,0,0
5837,1,0,1,0,0,0,0
5838,0,0,1,0,0,1,0
5839,0,0,1,0,0,1,0
5840,1,1,1,1,1,0,1
5841,1,0,1,1,0,0,1
5842,0,0,0,0,0,1,0
5843,0,1,0,1,1,0,0
5844,1,1,0,1,0,1,0
5845,1,1,0,0,1,1,0
5846,0,1,0,0,0,0,0
5847,1,0,0,0,0,0,1
5848,0,1,0,0,0,0,1
5849,1,1,1,1,0,0,1
5850,0,0,0,0,1,0,0
5851,0,1,1,0,1,1,0
5852,0,1,1,1,0,1,0
5853,1,1,1,1,1,1,1
5854,1,0,0,1,0,0,0
5855,1,1,1,1,0,0,1
5856,1,1,1,1,1,1,1
5857,1,1,1,1,1,1,0
5858,0,1,0,1,1,0,0
5859,0,0,0,1,0,1,0
5860,1,1,1,1,1,1,1
5861,1,1,0,0,0,0,0
5862,1,1,0,0,0,0,0
5863,0,1,1,1,1,0,0
5864,1,1,0,0,1,0,1
5865,1,1,0,0,0,0,0
5866,0,1,0,0,1,0,0
5867,1,0,0,0,1,0,0
5868,0,1,0,0,1,0,0
5869,0,0,0,1,0,0,1
5870,1,1,1,1,0,0,1
5871,1,1,0,1,0,1,0
5872,0,0,1,1,0,1,0
5873,1,0,0,0,1,1,0
5874,0,1,1,0,0,0,0
5875,0,0,0,0,0,1,1
5876,1,0,1,0,0,0,0
5877,0,1,0,1,1,1,1
5878,0,1,1,0,0,0,1
5879,0,1,1,0,1,0,0
5880,1,0,0,1,1,1,1
5881,0,0,1,1,0,0,1
5882,1,0,0,1,1,1,1
5883,1,0,1,0,0,0,0
5884,0,1,1,1,1,0,0
5885,1,0,0,1,1,1,0
5886,1,1,0,1,1,0,0
5887,0,0,0,0,0,0,1
5888,1,1,0,1,1,0,0
5889,0,1,1,1,1,1,0
5890,0,1,1,0,0,1,1
5891,0,0,1,1,1,1,0
5892,0,0,0,0,1,0,1
5893,1,0,0,0,1,1,1
5894,1,1,0,1,1,0,1
5895,1,0,0,1,1,1,0
5896,0,1,0,1,0,0,1
5897,0,1,1,0,1,1,0
5898,1,0,0,0,1,1,1
5899,1,1,1,1,1,1,1
5900,0,0,1,1,1,0,0
5901,0,0,0,0,1,1,0
5902,0,1,0,1,1,0,1
5903,1,0,0,0,1,0,1
5904,1,1,1,1,1,1,1
5905,1,1,1,1,1,1,0
5906,0,0,1,0,0,1,1
5907,0,0,1,0,0,1,0
5908,1,0,0,1,0,1,1
5909,1,0,1,1,0,0,1
5910,0,1,1,1,0,1,1
5911,1,0,0,1,0,1,0
5912,0,0,0,0,1,1,1
5913,0,1,1,0,1,1,0
5914,0,1,1,1,0,0,0
5915,1,1,0,1,1,1,1
5916,0,0,1,0,1,1,1
5917,0,0,1,1,1,1,0
5918,0,1,1,1,1,1,1
5919,0,0,0,0,1,0,1
5920,1,0,1,1,1,0,1
5921,0,0,0,1,0,1,0
5922,0,1,0,0,0,0,1
5923,0,0,0,1,0,0,1
5924,1,1,0,1,0,1,1
5925,0,1,1,0,1,0,1
5926,0,0,1,0,1,0,0
5927,1,1,1,0,0,0,1
5928,0,1,1,0,0,0,1
5929,1,0,1,0,0,1,1
5930,0,1,1,1,1,1,0
5931,1,1,1,1,1,1,1
5932,1,0,0,0,0,0,0
5933,1,0,1,0,1,0,0
5934,1,0,0,1,0,1,0
5935,0,1,0,0,0,1,1
5936,1,1,1,1,1,0,0
5937,1,0,1,1,0,0,1
5938,1,1,1,1,1,1,1
5939,0,1,0,0,0,1,0
5940,0,0,1,1,1,1,1
5941,1,1,0,0,1,1,0
5942,1,1,0,0,0,0,1
5943,1,1,0,0,1,0,0
5944,1,0,1,0,1,1,0
5945,1,0,0,0,0,1,1
5946,0,0,1,1,0,0,0
5947,0,0,0,0,1,0,0
5948,1,1,0,1,1,1,1
5949,1,0,0,0,1,0,1
5950,1,0,0,0,0,1,0
5951,1,0,1,0,1,0,1
5952,1,0,1,1,0,0,1
5953,0,1,1,0,0,0,0
5954,0,1,0,1,0,0,1
5955,1,1,1,0,1,0,0
5956,1,1,0,0,1,0,0
5957,0,0,1,0,1,0,0
5958,1,1,1,1,1,1,0
5959,1,1,1,0,0,0,1
5960,1,1,1,1,0,0,1
5961,1,1,0,0,1,0,0
5962,0,0,0,0,1,0,1
5963,0,1,0,0,0,1,0
5964,0,0,1,0,1,1,0
5965,0,1,0,1,1,0,1
5966,0,1,0,0,0,1,1
5967,0,0,0,1,0,1,0
5968,0,0,1,0,0,1,1
5969,0,1,0,1,0,0,0
5970,1,0,1,0,1,1,1
5971,0,0,1,0,1,1,0
5972,0,1,1,1,1,1,0
5973,0,0,1,0,0,0,1
5974,0,1,0,1,1,1,0
5975,0,0,0,0,0,1,0
5976,0,0,1,0,0,0,1
5977,1,1,1,0,1,1,1
5978,1,1,0,0,0,0,1
5979,1,1,0,0,0,1,1
5980,0,0,0,0,1,1,1
5981,1,1,0,0,0,0,1
5982,1,1,1,1,1,1,1
5983,0,0,0,1,0,0,1
5984,0,0,0,0,1,0,0
5985,0,1,0,1,0,1,0
5986,0,1,0,1,1,1,1
5987,1,0,0,1,1,1,1
5988,1,1,1,1,1,1,1
5989,1,0,0,1,0,0,0
5990,1,0,1,1,0,0,1
5991,0,0,1,0,1,0,1
5992,0,1,0,1,1,0,0
5993,0,1,1,0,1,0,0
5994,1,0,1,0,0,0,0
5995,1,1,1,1,0,0,0
5996,1,1,0,0,1,1,1
5997,0,0,0,1,1,0,1
5998,0,1,0,1,1,1,1
5999,1,0,0,1,1,1,1
6000,0,1,1,1,0,1,0
6001,0,1,1,1,1,1,0
6002,1,1,1,1,0,0,0
6003,1,0,1,1,0,1,1
6004,0,0,0,0,1,0,0
6005,1,0,0,1,0,1,0
6006,1,0,0,0,0,1,0
6007,1,0,0,1,1,1,1
6008,1,1,0,0,1,0,0
6009,0,0,1,1,0,1,0
6010,0,1,0,1,1,1,0
6011,1,0,0,1,0,1,1
6012,1,1,0,1,0,1,1
6013,0,1,1,1,0,0,1
6014,1,0,0,0,1,0,0
6015,1,1,0,0,1,1,0
6016,1,1,1,1,0,1,1
6017,0,1,1,0,1,0,0
6018,1,1,1,1,1,1,1
6019,1,0,1,0,0,0,0
6020,0,1,1,0,0,1,0
6021,0,0,1,0,1,0,0
6022,0,1,0,1,1,0,1
6023,0,1,0,1,1,0,0
6024,1,1,1,1,1,1,1
6025,1,1,1,0,1,0,1
6026,1,0,0,0,0,1,1
6027,1,0,1,1,0,1,0
6028,1,1,0,0,1,0,1
